location,date,new_cases,population
Romania,2023-01-29,2358.0,19659270.0
Romania,2023-02-05,2799.0,19659270.0
Romania,2023-02-12,3200.0,19659270.0
Romania,2023-02-19,4126.0,19659270.0
Romania,2023-02-26,5211.0,19659270.0
Romania,2023-03-05,5704.0,19659270.0
Romania,2023-03-12,6310.0,19659270.0
Romania,2023-03-19,7483.0,19659270.0
Romania,2023-03-26,8082.0,19659270.0
Romania,2023-04-02,6904.0,19659270.0
Romania,2023-04-09,6066.0,19659270.0
Romania,2023-04-16,4201.0,19659270.0
Romania,2023-04-23,5032.0,19659270.0
Romania,2023-04-30,3778.0,19659270.0
Romania,2023-05-07,3463.0,19659270.0
Romania,2023-05-14,2612.0,19659270.0
Romania,2023-05-21,2379.0,19659270.0
Romania,2023-05-28,1841.0,19659270.0
Romania,2023-06-04,1009.0,19659270.0
Romania,2023-06-11,963.0,19659270.0
Romania,2023-06-18,730.0,19659270.0
Romania,2023-06-25,586.0,19659270.0
Romania,2023-07-02,510.0,19659270.0
Romania,2023-07-09,460.0,19659270.0
Romania,2023-07-16,430.0,19659270.0
Romania,2023-07-23,517.0,19659270.0
Romania,2023-07-30,595.0,19659270.0
Romania,2023-08-06,906.0,19659270.0
Romania,2023-08-13,1054.0,19659270.0
Romania,2023-08-20,1894.0,19659270.0
Romania,2023-08-27,3326.0,19659270.0
Romania,2023-09-03,4772.0,19659270.0
Romania,2023-09-10,7171.0,19659270.0
Romania,2023-09-17,11226.0,19659270.0
Romania,2023-09-24,14861.0,19659270.0
Romania,2023-10-01,13165.0,19659270.0
Romania,2023-10-08,9719.0,19659270.0
Romania,2023-10-15,7701.0,19659270.0
Romania,2023-10-22,6404.0,19659270.0
Romania,2023-10-29,5030.0,19659270.0
Romania,2023-11-05,2168.0,19659270.0
Romania,2023-11-12,1465.0,19659270.0
Romania,2023-11-19,1239.0,19659270.0
Romania,2023-11-26,1293.0,19659270.0
Romania,2023-12-03,1067.0,19659270.0
Romania,2023-12-10,1317.0,19659270.0
Romania,2023-12-17,1668.0,19659270.0
Romania,2023-12-24,1766.0,19659270.0
Romania,2023-12-31,1850.0,19659270.0
Russia,2020-02-02,2.0,144713312.0
Russia,2020-03-08,5.0,144713312.0
Russia,2020-03-15,27.0,144713312.0
Russia,2020-03-22,272.0,144713312.0
Russia,2020-03-29,1228.0,144713312.0
Russia,2020-04-05,3197.0,144713312.0
Russia,2020-04-12,11039.0,144713312.0
Russia,2020-04-19,27083.0,144713312.0
Russia,2020-04-26,38096.0,144713312.0
Russia,2020-05-03,53738.0,144713312.0
Russia,2020-05-10,75001.0,144713312.0
Russia,2020-05-17,72064.0,144713312.0
Russia,2020-05-24,62729.0,144713312.0
Russia,2020-05-31,61362.0,144713312.0
Russia,2020-06-07,61830.0,144713312.0
Russia,2020-06-14,61291.0,144713312.0
Russia,2020-06-21,55716.0,144713312.0
Russia,2020-06-28,49757.0,144713312.0
Russia,2020-07-05,46814.0,144713312.0
Russia,2020-07-12,45911.0,144713312.0
Russia,2020-07-19,44384.0,144713312.0
Russia,2020-07-26,40939.0,144713312.0
Russia,2020-08-02,38385.0,144713312.0
Russia,2020-08-09,36666.0,144713312.0
Russia,2020-08-16,35317.0,144713312.0
Russia,2020-08-23,33896.0,144713312.0
Russia,2020-08-30,33577.0,144713312.0
Russia,2020-09-06,35179.0,144713312.0
Russia,2020-09-13,37306.0,144713312.0
Russia,2020-09-20,40588.0,144713312.0
Russia,2020-09-27,48039.0,144713312.0
Russia,2020-10-04,63563.0,144713312.0
Russia,2020-10-11,83717.0,144713312.0
Russia,2020-10-18,100616.0,144713312.0
Russia,2020-10-25,114543.0,144713312.0
Russia,2020-11-01,122904.0,144713312.0
Russia,2020-11-08,137553.0,144713312.0
Russia,2020-11-15,151491.0,144713312.0
Russia,2020-11-22,163504.0,144713312.0
Russia,2020-11-29,179987.0,144713312.0
Russia,2020-12-06,191454.0,144713312.0
Russia,2020-12-13,193158.0,144713312.0
Russia,2020-12-20,194449.0,144713312.0
Russia,2020-12-27,201871.0,144713312.0
Russia,2021-01-03,186539.0,144713312.0
Russia,2021-01-10,165167.0,144713312.0
Russia,2021-01-17,166255.0,144713312.0
Russia,2021-01-24,151191.0,144713312.0
Russia,2021-01-31,131039.0,144713312.0
Russia,2021-02-07,116842.0,144713312.0
Russia,2021-02-14,104602.0,144713312.0
Russia,2021-02-21,92843.0,144713312.0
Russia,2021-02-28,81353.0,144713312.0
Russia,2021-03-07,76697.0,144713312.0
Russia,2021-03-14,67832.0,144713312.0
Russia,2021-03-21,66261.0,144713312.0
Russia,2021-03-28,62963.0,144713312.0
Russia,2021-04-04,61062.0,144713312.0
Russia,2021-04-11,60496.0,144713312.0
Russia,2021-04-18,60711.0,144713312.0
Russia,2021-04-25,60468.0,144713312.0
Russia,2021-05-02,60686.0,144713312.0
Russia,2021-05-09,57007.0,144713312.0
Russia,2021-05-16,59983.0,144713312.0
Russia,2021-05-23,61260.0,144713312.0
Russia,2021-05-30,61937.0,144713312.0
Russia,2021-06-06,62995.0,144713312.0
Russia,2021-06-13,82250.0,144713312.0
Russia,2021-06-20,108139.0,144713312.0
Russia,2021-06-27,134465.0,144713312.0
Russia,2021-07-04,159650.0,144713312.0
Russia,2021-07-11,172392.0,144713312.0
Russia,2021-07-18,174800.0,144713312.0
Russia,2021-07-25,168408.0,144713312.0
Russia,2021-08-01,162136.0,144713312.0
Russia,2021-08-08,159073.0,144713312.0
Russia,2021-08-15,153086.0,144713312.0
Russia,2021-08-22,146251.0,144713312.0
Russia,2021-08-29,135740.0,144713312.0
Russia,2021-09-05,129772.0,144713312.0
Russia,2021-09-12,127471.0,144713312.0
Russia,2021-09-19,134858.0,144713312.0
Russia,2021-09-26,145985.0,144713312.0
Russia,2021-10-03,165623.0,144713312.0
Russia,2021-10-10,188829.0,144713312.0
Russia,2021-10-17,217322.0,144713312.0
Russia,2021-10-24,248956.0,144713312.0
Russia,2021-10-31,272147.0,144713312.0
Russia,2021-11-07,281305.0,144713312.0
Russia,2021-11-14,275579.0,144713312.0
Russia,2021-11-21,260484.0,144713312.0
Russia,2021-11-28,239215.0,144713312.0
Russia,2021-12-05,231240.0,144713312.0
Russia,2021-12-12,215283.0,144713312.0
Russia,2021-12-19,197894.0,144713312.0
Russia,2021-12-26,177230.0,144713312.0
Russia,2022-01-02,145946.0,144713312.0
Russia,2022-01-09,112883.0,144713312.0
Russia,2022-01-16,152685.0,144713312.0
Russia,2022-01-23,304657.0,144713312.0
Russia,2022-01-30,628816.0,144713312.0
Russia,2022-02-06,1073111.0,144713312.0
Russia,2022-02-13,1323391.0,144713312.0
Russia,2022-02-20,1236910.0,144713312.0
Russia,2022-02-27,920697.0,144713312.0
Russia,2022-03-06,650540.0,144713312.0
Russia,2022-03-13,393530.0,144713312.0
Russia,2022-03-20,247506.0,144713312.0
Russia,2022-03-27,180050.0,144713312.0
Russia,2022-04-03,134124.0,144713312.0
Russia,2022-04-10,99194.0,144713312.0
Russia,2022-04-17,78657.0,144713312.0
Russia,2022-04-24,62420.0,144713312.0
Russia,2022-05-01,52264.0,144713312.0
Russia,2022-05-08,38265.0,144713312.0
Russia,2022-05-15,32627.0,144713312.0
Russia,2022-05-22,33157.0,144713312.0
Russia,2022-05-29,30586.0,144713312.0
Russia,2022-06-05,27815.0,144713312.0
Russia,2022-06-12,24736.0,144713312.0
Russia,2022-06-19,21673.0,144713312.0
Russia,2022-06-26,20621.0,144713312.0
Russia,2022-07-03,20878.0,144713312.0
Russia,2022-07-10,22452.0,144713312.0
Russia,2022-07-17,28085.0,144713312.0
Russia,2022-07-24,41959.0,144713312.0
Russia,2022-07-31,69464.0,144713312.0
Russia,2022-08-07,110980.0,144713312.0
Russia,2022-08-14,169259.0,144713312.0
Russia,2022-08-21,235385.0,144713312.0
Russia,2022-08-28,288580.0,144713312.0
Russia,2022-09-04,323500.0,144713312.0
Russia,2022-09-11,337187.0,144713312.0
Russia,2022-09-18,372485.0,144713312.0
Russia,2022-09-25,353826.0,144713312.0
Russia,2022-10-02,256106.0,144713312.0
Russia,2022-10-09,154305.0,144713312.0
Russia,2022-10-16,101222.0,144713312.0
Russia,2022-10-23,68381.0,144713312.0
Russia,2022-10-30,50790.0,144713312.0
Russia,2022-11-06,40125.0,144713312.0
Russia,2022-11-13,36102.0,144713312.0
Russia,2022-11-20,36277.0,144713312.0
Russia,2022-11-27,38535.0,144713312.0
Russia,2022-12-04,42837.0,144713312.0
Russia,2022-12-11,47551.0,144713312.0
Russia,2022-12-18,50922.0,144713312.0
Russia,2022-12-25,48218.0,144713312.0
Russia,2023-01-01,39255.0,144713312.0
Russia,2023-01-08,23435.0,144713312.0
Russia,2023-01-15,29631.0,144713312.0
Russia,2023-01-22,37544.0,144713312.0
Russia,2023-01-29,44264.0,144713312.0
Russia,2023-02-05,58323.0,144713312.0
Russia,2023-02-12,75973.0,144713312.0
Russia,2023-02-19,93918.0,144713312.0
Russia,2023-02-26,86502.0,144713312.0
Russia,2023-03-05,88991.0,144713312.0
Russia,2023-03-12,80965.0,144713312.0
Russia,2023-03-19,83106.0,144713312.0
Russia,2023-03-26,80011.0,144713312.0
Russia,2023-04-02,69916.0,144713312.0
Russia,2023-04-09,58862.0,144713312.0
Russia,2023-04-16,50349.0,144713312.0
Russia,2023-04-23,44927.0,144713312.0
Russia,2023-04-30,40945.0,144713312.0
Russia,2023-05-07,27440.0,144713312.0
Russia,2023-05-14,19727.0,144713312.0
Russia,2023-05-21,2379.0,144713312.0
Russia,2023-05-28,17118.0,144713312.0
Russia,2023-06-04,11276.0,144713312.0
Russia,2023-06-11,13309.0,144713312.0
Russia,2023-06-18,4406.0,144713312.0
Russia,2023-06-25,6545.0,144713312.0
Russia,2023-07-02,5789.0,144713312.0
Russia,2023-07-09,4490.0,144713312.0
Russia,2023-07-16,4030.0,144713312.0
Russia,2023-07-23,3389.0,144713312.0
Russia,2023-07-30,3182.0,144713312.0
Russia,2023-08-06,2985.0,144713312.0
Russia,2023-08-13,2932.0,144713312.0
Russia,2023-08-20,2944.0,144713312.0
Russia,2023-08-27,3378.0,144713312.0
Russia,2023-09-03,4020.0,144713312.0
Russia,2023-09-10,5217.0,144713312.0
Russia,2023-09-17,7688.0,144713312.0
Russia,2023-09-24,11516.0,144713312.0
Russia,2023-10-01,14435.0,144713312.0
Russia,2023-10-08,16429.0,144713312.0
Russia,2023-10-15,16127.0,144713312.0
Russia,2023-10-22,16852.0,144713312.0
Russia,2023-10-29,19922.0,144713312.0
Russia,2023-11-05,34191.0,144713312.0
Russia,2023-11-12,41386.0,144713312.0
Russia,2023-11-19,58150.0,144713312.0
Russia,2023-11-26,77106.0,144713312.0
Russia,2023-12-03,95079.0,144713312.0
Russia,2023-12-10,107174.0,144713312.0
Russia,2023-12-17,96903.0,144713312.0
Russia,2023-12-24,79032.0,144713312.0
Russia,2023-12-31,58797.0,144713312.0
San Marino,2020-03-01,1.0,33690.0
San Marino,2020-03-08,27.0,33690.0
San Marino,2020-03-15,50.0,33690.0
San Marino,2020-03-22,98.0,33690.0
San Marino,2020-03-29,53.0,33690.0
San Marino,2020-04-05,32.0,33690.0
San Marino,2020-04-12,97.0,33690.0
San Marino,2020-04-19,99.0,33690.0
San Marino,2020-04-26,58.0,33690.0
San Marino,2020-05-03,67.0,33690.0
San Marino,2020-05-10,52.0,33690.0
San Marino,2020-05-17,20.0,33690.0
San Marino,2020-05-24,20.0,33690.0
San Marino,2020-05-31,15.0,33690.0
San Marino,2020-06-07,8.0,33690.0
San Marino,2020-06-21,18.0,33690.0
San Marino,2020-07-12,3.0,33690.0
San Marino,2020-08-09,1.0,33690.0
San Marino,2020-08-16,2.0,33690.0
San Marino,2020-08-23,7.0,33690.0
San Marino,2020-08-30,7.0,33690.0
San Marino,2020-09-06,2.0,33690.0
San Marino,2020-09-13,6.0,33690.0
San Marino,2020-09-20,1.0,33690.0
San Marino,2020-09-27,4.0,33690.0
San Marino,2020-10-04,4.0,33690.0
San Marino,2020-10-11,16.0,33690.0
San Marino,2020-10-18,18.0,33690.0
San Marino,2020-10-25,60.0,33690.0
San Marino,2020-11-01,119.0,33690.0
San Marino,2020-11-08,148.0,33690.0
San Marino,2020-11-15,157.0,33690.0
San Marino,2020-11-22,174.0,33690.0
San Marino,2020-11-29,159.0,33690.0
San Marino,2020-12-06,203.0,33690.0
San Marino,2020-12-13,143.0,33690.0
San Marino,2020-12-20,203.0,33690.0
San Marino,2020-12-27,141.0,33690.0
San Marino,2021-01-03,217.0,33690.0
San Marino,2021-01-10,213.0,33690.0
San Marino,2021-01-17,81.0,33690.0
San Marino,2021-01-24,102.0,33690.0
San Marino,2021-01-31,177.0,33690.0
San Marino,2021-02-07,71.0,33690.0
San Marino,2021-02-14,177.0,33690.0
San Marino,2021-02-21,178.0,33690.0
San Marino,2021-02-28,254.0,33690.0
San Marino,2021-03-07,189.0,33690.0
San Marino,2021-03-14,216.0,33690.0
San Marino,2021-03-21,237.0,33690.0
San Marino,2021-03-28,243.0,33690.0
San Marino,2021-04-04,233.0,33690.0
San Marino,2021-04-11,123.0,33690.0
San Marino,2021-04-18,68.0,33690.0
San Marino,2021-04-25,25.0,33690.0
San Marino,2021-05-02,12.0,33690.0
San Marino,2021-05-09,16.0,33690.0
San Marino,2021-05-16,6.0,33690.0
San Marino,2021-05-30,1.0,33690.0
San Marino,2021-06-06,1.0,33690.0
San Marino,2021-06-20,1.0,33690.0
San Marino,2021-07-11,1.0,33690.0
San Marino,2021-07-18,7.0,33690.0
San Marino,2021-07-25,19.0,33690.0
San Marino,2021-08-01,32.0,33690.0
San Marino,2021-08-08,43.0,33690.0
San Marino,2021-08-15,36.0,33690.0
San Marino,2021-08-22,29.0,33690.0
San Marino,2021-08-29,61.0,33690.0
San Marino,2021-09-05,28.0,33690.0
San Marino,2021-09-12,37.0,33690.0
San Marino,2021-09-19,33.0,33690.0
San Marino,2021-09-26,7.0,33690.0
San Marino,2021-10-03,13.0,33690.0
San Marino,2021-10-10,26.0,33690.0
San Marino,2021-10-17,5.0,33690.0
San Marino,2021-10-24,25.0,33690.0
San Marino,2021-10-31,61.0,33690.0
San Marino,2021-11-07,38.0,33690.0
San Marino,2021-11-14,57.0,33690.0
San Marino,2021-11-21,142.0,33690.0
San Marino,2021-11-28,182.0,33690.0
San Marino,2021-12-05,244.0,33690.0
San Marino,2021-12-12,376.0,33690.0
San Marino,2021-12-19,559.0,33690.0
San Marino,2021-12-26,446.0,33690.0
San Marino,2022-01-02,782.0,33690.0
San Marino,2022-01-09,1189.0,33690.0
San Marino,2022-01-16,1110.0,33690.0
San Marino,2022-01-23,1147.0,33690.0
San Marino,2022-01-30,1112.0,33690.0
San Marino,2022-02-06,647.0,33690.0
San Marino,2022-02-13,404.0,33690.0
San Marino,2022-02-20,200.0,33690.0
San Marino,2022-02-27,165.0,33690.0
San Marino,2022-03-06,151.0,33690.0
San Marino,2022-03-13,195.0,33690.0
San Marino,2022-03-20,250.0,33690.0
San Marino,2022-03-27,215.0,33690.0
San Marino,2022-04-03,224.0,33690.0
San Marino,2022-04-10,268.0,33690.0
San Marino,2022-04-17,303.0,33690.0
San Marino,2022-04-24,273.0,33690.0
San Marino,2022-05-01,229.0,33690.0
San Marino,2022-05-08,176.0,33690.0
San Marino,2022-05-15,224.0,33690.0
San Marino,2022-05-22,129.0,33690.0
San Marino,2022-05-29,86.0,33690.0
San Marino,2022-06-05,89.0,33690.0
San Marino,2022-06-12,90.0,33690.0
San Marino,2022-06-19,210.0,33690.0
San Marino,2022-06-26,269.0,33690.0
San Marino,2022-07-03,461.0,33690.0
San Marino,2022-07-10,492.0,33690.0
San Marino,2022-07-17,522.0,33690.0
San Marino,2022-07-24,368.0,33690.0
San Marino,2022-07-31,280.0,33690.0
San Marino,2022-08-07,145.0,33690.0
San Marino,2022-08-14,115.0,33690.0
San Marino,2022-08-21,86.0,33690.0
San Marino,2022-08-28,95.0,33690.0
San Marino,2022-09-04,74.0,33690.0
San Marino,2022-09-11,85.0,33690.0
San Marino,2022-09-18,66.0,33690.0
San Marino,2022-09-25,104.0,33690.0
San Marino,2022-10-02,157.0,33690.0
San Marino,2022-10-09,226.0,33690.0
San Marino,2022-10-16,241.0,33690.0
San Marino,2022-10-23,175.0,33690.0
San Marino,2022-10-30,135.0,33690.0
San Marino,2022-11-06,79.0,33690.0
San Marino,2022-11-13,111.0,33690.0
San Marino,2022-11-20,152.0,33690.0
San Marino,2022-11-27,221.0,33690.0
San Marino,2022-12-04,239.0,33690.0
San Marino,2022-12-11,211.0,33690.0
San Marino,2022-12-18,199.0,33690.0
San Marino,2022-12-25,190.0,33690.0
San Marino,2023-01-01,170.0,33690.0
San Marino,2023-01-08,114.0,33690.0
San Marino,2023-01-15,81.0,33690.0
San Marino,2023-01-22,33.0,33690.0
San Marino,2023-01-29,22.0,33690.0
San Marino,2023-02-05,41.0,33690.0
San Marino,2023-02-12,26.0,33690.0
San Marino,2023-02-19,43.0,33690.0
San Marino,2023-02-26,46.0,33690.0
San Marino,2023-03-05,33.0,33690.0
San Marino,2023-03-12,48.0,33690.0
San Marino,2023-03-19,83.0,33690.0
San Marino,2023-03-26,52.0,33690.0
San Marino,2023-04-02,47.0,33690.0
San Marino,2023-04-09,37.0,33690.0
San Marino,2023-04-16,77.0,33690.0
San Marino,2023-04-23,73.0,33690.0
San Marino,2023-04-30,100.0,33690.0
San Marino,2023-05-07,75.0,33690.0
San Marino,2023-05-14,37.0,33690.0
San Marino,2023-05-21,23.0,33690.0
San Marino,2023-05-28,17.0,33690.0
San Marino,2023-06-04,14.0,33690.0
San Marino,2023-06-11,12.0,33690.0
San Marino,2023-06-18,8.0,33690.0
San Marino,2023-06-25,7.0,33690.0
San Marino,2023-07-16,13.0,33690.0
San Marino,2023-07-23,10.0,33690.0
San Marino,2023-07-30,9.0,33690.0
San Marino,2023-08-06,9.0,33690.0
San Marino,2023-08-13,15.0,33690.0
San Marino,2023-08-27,34.0,33690.0
San Marino,2023-09-03,31.0,33690.0
San Marino,2023-09-10,57.0,33690.0
San Marino,2023-09-17,36.0,33690.0
San Marino,2023-09-24,55.0,33690.0
San Marino,2023-10-01,49.0,33690.0
San Marino,2023-10-08,53.0,33690.0
San Marino,2023-10-29,63.0,33690.0
San Marino,2023-11-05,44.0,33690.0
San Marino,2023-11-12,66.0,33690.0
San Marino,2023-11-19,263.0,33690.0
San Marino,2023-11-26,159.0,33690.0
Serbia,2020-03-08,1.0,6871547.0
Serbia,2020-03-15,45.0,6871547.0
Serbia,2020-03-22,125.0,6871547.0
Serbia,2020-03-29,488.0,6871547.0
Serbia,2020-04-05,965.0,6871547.0
Serbia,2020-04-12,1756.0,6871547.0
Serbia,2020-04-19,2614.0,6871547.0
Serbia,2020-04-26,1785.0,6871547.0
Serbia,2020-05-03,1583.0,6871547.0
Serbia,2020-05-10,670.0,6871547.0
Serbia,2020-05-17,464.0,6871547.0
Serbia,2020-05-24,596.0,6871547.0
Serbia,2020-05-31,289.0,6871547.0
Serbia,2020-06-07,360.0,6871547.0
Serbia,2020-06-14,510.0,6871547.0
Serbia,2020-06-21,552.0,6871547.0
Serbia,2020-06-28,989.0,6871547.0
Serbia,2020-07-05,2037.0,6871547.0
Serbia,2020-07-12,2244.0,6871547.0
Serbia,2020-07-19,2425.0,6871547.0
Serbia,2020-07-26,2765.0,6871547.0
Serbia,2020-08-02,2619.0,6871547.0
Serbia,2020-08-09,1981.0,6871547.0
Serbia,2020-08-16,1608.0,6871547.0
Serbia,2020-08-23,1077.0,6871547.0
Serbia,2020-08-30,734.0,6871547.0
Serbia,2020-09-06,567.0,6871547.0
Serbia,2020-09-13,451.0,6871547.0
Serbia,2020-09-20,540.0,6871547.0
Serbia,2020-09-27,472.0,6871547.0
Serbia,2020-10-04,530.0,6871547.0
Serbia,2020-10-11,843.0,6871547.0
Serbia,2020-10-18,1261.0,6871547.0
Serbia,2020-10-25,2926.0,6871547.0
Serbia,2020-11-01,8082.0,6871547.0
Serbia,2020-11-08,13681.0,6871547.0
Serbia,2020-11-15,20451.0,6871547.0
Serbia,2020-11-22,35039.0,6871547.0
Serbia,2020-11-29,46910.0,6871547.0
Serbia,2020-12-06,50808.0,6871547.0
Serbia,2020-12-13,47594.0,6871547.0
Serbia,2020-12-20,35091.0,6871547.0
Serbia,2020-12-27,26839.0,6871547.0
Serbia,2021-01-03,18537.0,6871547.0
Serbia,2021-01-10,15990.0,6871547.0
Serbia,2021-01-17,13322.0,6871547.0
Serbia,2021-01-24,11069.0,6871547.0
Serbia,2021-01-31,11612.0,6871547.0
Serbia,2021-02-07,12455.0,6871547.0
Serbia,2021-02-14,13141.0,6871547.0
Serbia,2021-02-21,14629.0,6871547.0
Serbia,2021-02-28,22328.0,6871547.0
Serbia,2021-03-07,25947.0,6871547.0
Serbia,2021-03-14,29654.0,6871547.0
Serbia,2021-03-21,34845.0,6871547.0
Serbia,2021-03-28,34721.0,6871547.0
Serbia,2021-04-04,32748.0,6871547.0
Serbia,2021-04-11,25111.0,6871547.0
Serbia,2021-04-18,20823.0,6871547.0
Serbia,2021-04-25,17673.0,6871547.0
Serbia,2021-05-02,12959.0,6871547.0
Serbia,2021-05-09,8643.0,6871547.0
Serbia,2021-05-16,6316.0,6871547.0
Serbia,2021-05-23,3783.0,6871547.0
Serbia,2021-05-30,2373.0,6871547.0
Serbia,2021-06-06,1516.0,6871547.0
Serbia,2021-06-13,1191.0,6871547.0
Serbia,2021-06-20,940.0,6871547.0
Serbia,2021-06-27,545.0,6871547.0
Serbia,2021-07-04,558.0,6871547.0
Serbia,2021-07-11,684.0,6871547.0
Serbia,2021-07-18,985.0,6871547.0
Serbia,2021-07-25,1448.0,6871547.0
Serbia,2021-08-01,2005.0,6871547.0
Serbia,2021-08-08,3327.0,6871547.0
Serbia,2021-08-15,5982.0,6871547.0
Serbia,2021-08-22,9844.0,6871547.0
Serbia,2021-08-29,14824.0,6871547.0
Serbia,2021-09-05,21028.0,6871547.0
Serbia,2021-09-12,34986.0,6871547.0
Serbia,2021-09-19,48522.0,6871547.0
Serbia,2021-09-26,45246.0,6871547.0
Serbia,2021-10-03,49995.0,6871547.0
Serbia,2021-10-10,44693.0,6871547.0
Serbia,2021-10-17,43393.0,6871547.0
Serbia,2021-10-24,48718.0,6871547.0
Serbia,2021-10-31,45344.0,6871547.0
Serbia,2021-11-07,41317.0,6871547.0
Serbia,2021-11-14,29249.0,6871547.0
Serbia,2021-11-21,22590.0,6871547.0
Serbia,2021-11-28,17743.0,6871547.0
Serbia,2021-12-05,13700.0,6871547.0
Serbia,2021-12-12,10684.0,6871547.0
Serbia,2021-12-19,8556.0,6871547.0
Serbia,2021-12-26,7834.0,6871547.0
Serbia,2022-01-02,11456.0,6871547.0
Serbia,2022-01-09,41697.0,6871547.0
Serbia,2022-01-16,82501.0,6871547.0
Serbia,2022-01-23,107594.0,6871547.0
Serbia,2022-01-30,116552.0,6871547.0
Serbia,2022-02-06,108448.0,6871547.0
Serbia,2022-02-13,77233.0,6871547.0
Serbia,2022-02-20,44263.0,6871547.0
Serbia,2022-02-27,26905.0,6871547.0
Serbia,2022-03-06,17835.0,6871547.0
Serbia,2022-03-13,15173.0,6871547.0
Serbia,2022-03-20,14747.0,6871547.0
Serbia,2022-03-27,13874.0,6871547.0
Serbia,2022-04-03,11958.0,6871547.0
Serbia,2022-04-10,8987.0,6871547.0
Serbia,2022-04-17,6635.0,6871547.0
Serbia,2022-04-24,5793.0,6871547.0
Serbia,2022-05-01,5209.0,6871547.0
Serbia,2022-05-08,3324.0,6871547.0
Serbia,2022-05-15,2920.0,6871547.0
Serbia,2022-05-22,2303.0,6871547.0
Serbia,2022-05-29,1893.0,6871547.0
Serbia,2022-06-05,1644.0,6871547.0
Serbia,2022-06-12,1736.0,6871547.0
Serbia,2022-06-19,2079.0,6871547.0
Serbia,2022-06-26,3325.0,6871547.0
Serbia,2022-07-03,5594.0,6871547.0
Serbia,2022-07-10,9056.0,6871547.0
Serbia,2022-07-17,14409.0,6871547.0
Serbia,2022-07-24,25753.0,6871547.0
Serbia,2022-07-31,38284.0,6871547.0
Serbia,2022-08-07,41580.0,6871547.0
Serbia,2022-08-14,42786.0,6871547.0
Serbia,2022-08-21,37513.0,6871547.0
Serbia,2022-08-28,28869.0,6871547.0
Serbia,2022-09-04,22749.0,6871547.0
Serbia,2022-09-11,21176.0,6871547.0
Serbia,2022-09-18,19163.0,6871547.0
Serbia,2022-09-25,14997.0,6871547.0
Serbia,2022-10-02,15882.0,6871547.0
Serbia,2022-10-09,13311.0,6871547.0
Serbia,2022-10-16,10983.0,6871547.0
Serbia,2022-10-23,8205.0,6871547.0
Serbia,2022-10-30,6867.0,6871547.0
Serbia,2022-11-06,5376.0,6871547.0
Serbia,2022-11-13,4620.0,6871547.0
Serbia,2022-11-20,4520.0,6871547.0
Serbia,2022-11-27,4004.0,6871547.0
Serbia,2022-12-04,3803.0,6871547.0
Serbia,2022-12-11,4443.0,6871547.0
Serbia,2022-12-18,4757.0,6871547.0
Serbia,2022-12-25,5453.0,6871547.0
Serbia,2023-01-01,6523.0,6871547.0
Serbia,2023-01-08,6240.0,6871547.0
Serbia,2023-01-15,6492.0,6871547.0
Serbia,2023-01-22,5524.0,6871547.0
Serbia,2023-01-29,4563.0,6871547.0
Serbia,2023-02-05,5123.0,6871547.0
Serbia,2023-02-12,5108.0,6871547.0
Serbia,2023-02-19,4966.0,6871547.0
Serbia,2023-02-26,6062.0,6871547.0
Serbia,2023-03-05,5477.0,6871547.0
Serbia,2023-03-12,5846.0,6871547.0
Serbia,2023-03-19,5909.0,6871547.0
Serbia,2023-03-26,6124.0,6871547.0
Serbia,2023-04-02,5265.0,6871547.0
Serbia,2023-04-09,4608.0,6871547.0
Serbia,2023-04-16,4080.0,6871547.0
Serbia,2023-04-23,3818.0,6871547.0
Serbia,2023-04-30,2892.0,6871547.0
Serbia,2023-05-07,2442.0,6871547.0
Serbia,2023-05-14,1752.0,6871547.0
Serbia,2023-05-21,1443.0,6871547.0
Serbia,2023-05-28,1261.0,6871547.0
Serbia,2023-06-04,966.0,6871547.0
Serbia,2023-06-11,617.0,6871547.0
Serbia,2023-06-18,354.0,6871547.0
Serbia,2023-06-25,535.0,6871547.0
Serbia,2023-07-02,281.0,6871547.0
Serbia,2023-07-09,227.0,6871547.0
Serbia,2023-07-16,163.0,6871547.0
Serbia,2023-07-23,147.0,6871547.0
Serbia,2023-07-30,203.0,6871547.0
Serbia,2023-08-06,211.0,6871547.0
Serbia,2023-08-20,234.0,6871547.0
Serbia,2023-08-27,420.0,6871547.0
Serbia,2023-09-03,590.0,6871547.0
Serbia,2023-09-10,686.0,6871547.0
Serbia,2023-09-17,964.0,6871547.0
Serbia,2023-09-24,1529.0,6871547.0
Serbia,2023-10-01,2803.0,6871547.0
Serbia,2023-10-08,3848.0,6871547.0
Serbia,2023-10-15,3998.0,6871547.0
Serbia,2023-10-22,3970.0,6871547.0
Serbia,2023-10-29,3968.0,6871547.0
Serbia,2023-11-05,4378.0,6871547.0
Serbia,2023-11-12,3862.0,6871547.0
Serbia,2023-11-19,3684.0,6871547.0
Serbia,2023-11-26,3584.0,6871547.0
Slovakia,2020-03-08,3.0,5643455.0
Slovakia,2020-03-15,41.0,5643455.0
Slovakia,2020-03-22,134.0,5643455.0
Slovakia,2020-03-29,136.0,5643455.0
Slovakia,2020-04-05,171.0,5643455.0
Slovakia,2020-04-12,257.0,5643455.0
Slovakia,2020-04-19,419.0,5643455.0
Slovakia,2020-04-26,218.0,5643455.0
Slovakia,2020-05-03,29.0,5643455.0
Slovakia,2020-05-10,49.0,5643455.0
Slovakia,2020-05-17,37.0,5643455.0
